,Incident Unique ID,Incident Date & Time,Street Name,Borough,Zip Code,Incident Description Details,Injury Count,Fatality Count
2,1000000357.0,2019-08-05 10:05:00,Kent Avenue,Brooklyn,11249.0,"Worker was removing a piece of plywood at an abandoned dumbwaiter shaft infill for probe work, worker lost his balance and fell approximately 15' from the 7th floor to the 6th floor.",1.0,0.0
3,1000000359.0,2019-08-05 09:55:00,Hoyt Street,Brooklyn,11201.0,At around 9:45am it was made clear by several on-site workers that there had been a collision between the rented boom lift and Hoist Car 1 at the east side of the site. A small group of workers arrived to aid the individual from the aerial lift. When the worker was removed from the aerial lift he was given immediate care by the on site medic. An ambulance was called and the worker was transported to Brooklyn Methodist Hospital.,1.0,0.0
4,1000000361.0,2019-08-08 08:00:00,5th ave,Manhattan,10153.0,Worker started having what appeared to be a seizure. He was stabilized by Turner staff and the EMT were called. They responded and took him off site for evaluation,1.0,0.0
5,1000000362.0,2019-08-09 11:15:00,Jay Street,Brooklyn,11202.0,WORKER HIT HIS HEAD WITH REBAR. HE IS IN STABLE CONDITION AMBULANCE ON SITE,1.0,0.0
6,1000000363.0,2019-08-10 11:30:00,West 57th Street,Manhattan,10019.0,"Glass panel was in place in the track system with four men on the glass with suction cups,  one corner of the piece of glass was possibly lifted too high and too soon and that corner of the glass hit the top inside of the channel and the glass shattered.",1.0,0.0
7,1000000364.0,2019-08-08 10:20:00,Archer Ave,Queens,11435.0,He was cleaning the floor.,1.0,0.0
8,1000000365.0,2019-08-12 09:30:00,West 57th St,Manhattan,10019.0,Carpenter for Pinnacle was working on form work wall on the 97th floor. He was inserting threaded rod thru the wall. He had a tough time getting rod thru the formwork. He decided to strike the rod with his hammer. He missed the rod and struck his left thumb. His thumb suffered a laceration at the tip. Worker went to Medic. Medic cleaned wound and evaluated his laceration. Medic sent him to Medrite for further evaluation. Worker was sent and was treated at Medrite. He received 10 sutures to close up laceration. He was sent back to work.,1.0,0.0
9,1000000366.0,2019-08-16 13:15:00,Linden Blvd,Brooklyn,11207.0,An ironworker was struck by a piece of steel on his right foot while the steel was being rigged.,1.0,0.0
10,1000000367.0,2019-08-13 10:00:00,Willoughby Street,Brooklyn,11201.0,"Two workers were using a Bakers Scaffold to frame a ceiling in the Sub-Cellar.  While the worker was on the Bakers Scaffold platform the two workers attempted to move the scaffold.  In doing so, the scaffold tilted causing the worker to fall and sustain injuries.",1.0,0.0
11,1000000368.0,2019-08-16 12:00:00,Flatbush Avenue,Brooklyn,11226.0,"Apparently Mr. Vasquez was working and stripping concrete pre-fabricated formwork at the cellar level west foundation wall by the north end on the exterior side when he accidentally stepped on a piece of lumber with nail, puncturing his right foot. Mr. Vasquez requested medical attention and was taken to CityMD for evaluation of his injury. A post injury evaluation form was issued to Mr. Vasquez indicating a puncture wound on the right foot plantar, prescribed Ibuprofen medication and return to work on regular duty without restrictions. Mr. Vasquez returned to work on Monday 08/19/2019.",1.0,0.0
12,1000000369.0,2019-08-20 11:00:00,Hudson Blvd,Manhattan,10001.0,Worker was installing plywood and lumber struck the right side of their hard hat from a stripping form work operation. Worker is returning to work the next day.,1.0,0.0
13,1000000374.0,2019-08-23 09:15:00,West 57 Street,Manhattan,10019.0,"While using chop saw to cut wood flooring the wood kicked back catching his Right hand, Right index finger nail and pulling it up and back.",1.0,0.0
14,1000000375.0,2019-08-26 00:30:00,ryer ave,Bronx,10457.0,"LLESHAJ KLOTIN was working on foundation forms, as he finished putting up the last form he proceeded to come down but he chose to use the forms instead of the ladder and he lost his balance and fell. on the way down his injured his arm which was bleeding little. we called an ambulance and they took him to st barnabas hospital. ",1.0,0.0
15,1000000376.0,2019-08-27 11:00:00,West 57th Street,Manhattan,10019.0,"Installing pipe close to the ceiling on the 70th floor.  As he is coming down on a man lift for lunch, his right arm brushed against a duct strap causing a cut.",1.0,0.0
16,1000000377.0,2019-08-29 14:00:00,Broome Street,Manhattan,10002.0,Electrical subcontractor was pulling wire and pulled a muscle in his back.,1.0,0.0
17,1000000378.0,2019-08-29 09:00:00,9th Avenue,Brooklyn,11220.0,"A Masonry worker was in the midst of adjusting his scaffolding planks when minor debris remains swept off planks and struck another construction worker who was positioned 6 feet below working area. Debris bounce off the platform below and struck the individual on  the right arm. Individual sought medical attention approximately an hour after the incident. He was escorted to urgent care. Diagnosis states that individual had experience minor bruising on the right arm, no fractures or broken bones.",1.0,0.0
18,,,,,,,,
19,,,,,,,,
20,,,,,,,,
21,,,,,,,,
22,,,,,,,,
23,,,,,,,,
24,,,,,,,,
25,,,,,,,,
26,,,,,,,,
27,,,,,,,,
28,,,,,,,,
29,,,,,,,,
30,,,,,,,,
31,,,,,,,,
32,,,,,,,,
33,,,,,,,,
34,,,,,,,,
35,,,,,,,,
36,,,,,,,,
37,,,,,,,,
38,,,,,,,,
39,,,,,,,,
40,,,,,,,,
41,,,,,,,,
42,,,,,,,,
43,,,,,,,,
44,,,,,,,,
45,,,,,,,,
46,,,,,,,,
47,,,,,,,,
48,,,,,,,,
49,,,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,,,
56,,,,,,,,
57,,,,,,,,
58,,,,,,,,
59,,,,,,,,
60,,,,,,,,
61,,,,,,,,
62,,,,,,,,
63,,,,,,,,
64,,,,,,,,
65,,,,,,,,
66,,,,,,,,
67,,,,,,,,
68,,,,,,,,
69,,,,,,,,
70,,,,,,,,
71,,,,,,,,
72,,,,,,,,
73,,,,,,,,
74,,,,,,,,
75,,,,,,,,
76,,,,,,,,
77,,,,,,,,
78,,,,,,,,
79,,,,,,,,
80,,,,,,,,
81,,,,,,,,
82,,,,,,,,
83,,,,,,,,
84,,,,,,,,
85,,,,,,,,
86,,,,,,,,
87,,,,,,,,
88,,,,,,,,
89,,,,,,,,
90,,,,,,,,
91,,,,,,,,
92,,,,,,,,
93,,,,,,,,
94,,,,,,,,
95,,,,,,,,
96,,,,,,,,
97,,,,,,,,
98,,,,,,,,
99,,,,,,,,
100,,,,,,,,
101,,,,,,,,
102,,,,,,,,
103,,,,,,,,
104,,,,,,,,
105,,,,,,,,
106,,,,,,,,
107,,,,,,,,
108,,,,,,,,
109,,,,,,,,
110,,,,,,,,
111,,,,,,,,
112,,,,,,,,
113,,,,,,,,
114,,,,,,,,
115,,,,,,,,
116,,,,,,,,
117,,,,,,,,
118,,,,,,,,
119,,,,,,,,
120,,,,,,,,
121,,,,,,,,
122,,,,,,,,
123,,,,,,,,
124,,,,,,,,
125,,,,,,,,
126,,,,,,,,
127,,,,,,,,
128,,,,,,,,
129,,,,,,,,
130,,,,,,,,
131,,,,,,,,
132,,,,,,,,
133,,,,,,,,
134,,,,,,,,
135,,,,,,,,
136,,,,,,,,
137,,,,,,,,
138,,,,,,,,
139,,,,,,,,
140,,,,,,,,
141,,,,,,,,
142,,,,,,,,
143,,,,,,,,
144,,,,,,,,
145,,,,,,,,
146,,,,,,,,
147,,,,,,,,
148,,,,,,,,
149,,,,,,,,
150,,,,,,,,
151,,,,,,,,
152,,,,,,,,
153,,,,,,,,
154,,,,,,,,
155,,,,,,,,
156,,,,,,,,
157,,,,,,,,
158,,,,,,,,
159,,,,,,,,
160,,,,,,,,
161,,,,,,,,
162,,,,,,,,
163,,,,,,,,
164,,,,,,,,
165,,,,,,,,
166,,,,,,,,
167,,,,,,,,
168,,,,,,,,
169,,,,,,,,
170,,,,,,,,
171,,,,,,,,
172,,,,,,,,
173,,,,,,,,
174,,,,,,,,
175,,,,,,,,
176,,,,,,,,
177,,,,,,,,
178,,,,,,,,
179,,,,,,,,
180,,,,,,,,
181,,,,,,,,
182,,,,,,,,
183,,,,,,,,
184,,,,,,,,
185,,,,,,,,
186,,,,,,,,
187,,,,,,,,
188,,,,,,,,
189,,,,,,,,
190,,,,,,,,
191,,,,,,,,
192,,,,,,,,
193,,,,,,,,
194,,,,,,,,
195,,,,,,,,
196,,,,,,,,
197,,,,,,,,
198,,,,,,,,
199,,,,,,,,
200,,,,,,,,
201,,,,,,,,
202,,,,,,,,
203,,,,,,,,
204,,,,,,,,
205,,,,,,,,
206,,,,,,,,
207,,,,,,,,
208,,,,,,,,
209,,,,,,,,
210,,,,,,,,
211,,,,,,,,
212,,,,,,,,
213,,,,,,,,
214,,,,,,,,
215,,,,,,,,
216,,,,,,,,
217,,,,,,,,
218,,,,,,,,
219,,,,,,,,
220,,,,,,,,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
231,,,,,,,,
232,,,,,,,,
233,,,,,,,,
234,,,,,,,,
235,,,,,,,,
236,,,,,,,,
237,,,,,,,,
238,,,,,,,,
239,,,,,,,,
240,,,,,,,,
241,,,,,,,,
242,,,,,,,,
243,,,,,,,,
244,,,,,,,,
245,,,,,,,,
246,,,,,,,,
247,,,,,,,,
248,,,,,,,,
249,,,,,,,,
250,,,,,,,,
251,,,,,,,,
252,,,,,,,,
253,,,,,,,,
254,,,,,,,,
255,,,,,,,,
256,,,,,,,,
257,,,,,,,,
258,,,,,,,,
259,,,,,,,,
260,,,,,,,,
261,,,,,,,,
262,,,,,,,,
263,,,,,,,,
264,,,,,,,,
265,,,,,,,,
266,,,,,,,,
267,,,,,,,,
268,,,,,,,,
269,,,,,,,,
270,,,,,,,,
271,,,,,,,,
272,,,,,,,,
273,,,,,,,,
274,,,,,,,,
275,,,,,,,,
276,,,,,,,,
277,,,,,,,,
278,,,,,,,,
279,,,,,,,,
280,,,,,,,,
281,,,,,,,,
282,,,,,,,,
283,,,,,,,,
284,,,,,,,,
285,,,,,,,,
286,,,,,,,,
287,,,,,,,,
288,,,,,,,,
289,,,,,,,,
290,,,,,,,,
291,,,,,,,,
292,,,,,,,,
293,,,,,,,,
294,,,,,,,,
295,,,,,,,,
296,,,,,,,,
297,,,,,,,,
298,,,,,,,,
299,,,,,,,,
300,,,,,,,,
301,,,,,,,,
302,,,,,,,,
303,,,,,,,,
304,,,,,,,,
305,,,,,,,,
306,,,,,,,,
307,,,,,,,,
308,,,,,,,,
309,,,,,,,,
310,,,,,,,,
311,,,,,,,,
312,,,,,,,,
313,,,,,,,,
314,,,,,,,,
315,,,,,,,,
316,,,,,,,,
317,,,,,,,,
318,,,,,,,,
319,,,,,,,,
320,,,,,,,,
321,,,,,,,,
322,,,,,,,,
323,,,,,,,,
324,,,,,,,,
325,,,,,,,,
326,,,,,,,,
327,,,,,,,,
328,,,,,,,,
329,,,,,,,,
330,,,,,,,,
331,,,,,,,,
332,,,,,,,,
333,,,,,,,,
334,,,,,,,,
335,,,,,,,,
336,,,,,,,,
337,,,,,,,,
338,,,,,,,,
339,,,,,,,,
340,,,,,,,,
341,,,,,,,,
342,,,,,,,,
343,,,,,,,,
344,,,,,,,,
345,,,,,,,,
346,,,,,,,,
347,,,,,,,,
348,,,,,,,,
349,,,,,,,,
350,,,,,,,,
351,,,,,,,,
352,,,,,,,,
353,,,,,,,,
354,,,,,,,,
355,,,,,,,,
356,,,,,,,,
357,,,,,,,,
358,,,,,,,,
359,,,,,,,,
360,,,,,,,,
361,,,,,,,,
362,,,,,,,,
363,,,,,,,,
364,,,,,,,,
365,,,,,,,,
366,,,,,,,,
367,,,,,,,,
368,,,,,,,,
369,,,,,,,,
370,,,,,,,,
371,,,,,,,,
372,,,,,,,,
373,,,,,,,,
374,,,,,,,,
375,,,,,,,,
376,,,,,,,,
377,,,,,,,,
378,,,,,,,,
379,,,,,,,,
380,,,,,,,,
381,,,,,,,,
382,,,,,,,,
383,,,,,,,,
384,,,,,,,,
385,,,,,,,,
386,,,,,,,,
387,,,,,,,,
388,,,,,,,,
389,,,,,,,,
390,,,,,,,,
391,,,,,,,,
392,,,,,,,,
393,,,,,,,,
394,,,,,,,,
395,,,,,,,,
396,,,,,,,,
397,,,,,,,,
398,,,,,,,,
399,,,,,,,,
400,,,,,,,,
401,,,,,,,,
402,,,,,,,,
403,,,,,,,,
404,,,,,,,,
405,,,,,,,,
406,,,,,,,,
407,,,,,,,,
408,,,,,,,,
409,,,,,,,,
410,,,,,,,,
411,,,,,,,,
412,,,,,,,,
413,,,,,,,,
414,,,,,,,,
415,,,,,,,,
416,,,,,,,,
417,,,,,,,,
418,,,,,,,,
419,,,,,,,,
420,,,,,,,,
421,,,,,,,,
422,,,,,,,,
423,,,,,,,,
424,,,,,,,,
425,,,,,,,,
426,,,,,,,,
427,,,,,,,,
428,,,,,,,,
429,,,,,,,,
430,,,,,,,,
431,,,,,,,,
432,,,,,,,,
433,,,,,,,,
434,,,,,,,,
435,,,,,,,,
436,,,,,,,,
437,,,,,,,,
438,,,,,,,,
439,,,,,,,,
440,,,,,,,,
441,,,,,,,,
442,,,,,,,,
443,,,,,,,,
444,,,,,,,,
445,,,,,,,,
446,,,,,,,,
447,,,,,,,,
448,,,,,,,,
449,,,,,,,,
450,,,,,,,,
451,,,,,,,,
452,,,,,,,,
453,,,,,,,,
454,,,,,,,,
455,,,,,,,,
456,,,,,,,,
457,,,,,,,,
458,,,,,,,,
459,,,,,,,,
460,,,,,,,,
461,,,,,,,,
462,,,,,,,,
463,,,,,,,,
464,,,,,,,,
465,,,,,,,,
466,,,,,,,,
467,,,,,,,,
468,,,,,,,,
469,,,,,,,,
470,,,,,,,,
471,,,,,,,,
472,,,,,,,,
473,,,,,,,,
474,,,,,,,,
475,,,,,,,,
476,,,,,,,,
477,,,,,,,,
478,,,,,,,,
479,,,,,,,,
480,,,,,,,,
481,,,,,,,,
482,,,,,,,,
483,,,,,,,,
484,,,,,,,,
485,,,,,,,,
486,,,,,,,,
487,,,,,,,,
488,,,,,,,,
489,,,,,,,,
490,,,,,,,,
491,,,,,,,,
492,,,,,,,,
493,,,,,,,,
494,,,,,,,,
495,,,,,,,,
496,,,,,,,,
497,,,,,,,,
498,,,,,,,,
499,,,,,,,,
500,,,,,,,,
501,,,,,,,,
502,,,,,,,,
503,,,,,,,,
504,,,,,,,,
505,,,,,,,,
506,,,,,,,,
507,,,,,,,,
508,,,,,,,,
509,,,,,,,,
510,,,,,,,,
511,,,,,,,,
512,,,,,,,,
513,,,,,,,,
514,,,,,,,,
515,,,,,,,,
516,,,,,,,,
517,,,,,,,,
518,,,,,,,,
519,,,,,,,,
520,,,,,,,,
521,,,,,,,,
522,,,,,,,,
523,,,,,,,,
524,,,,,,,,
525,,,,,,,,
526,,,,,,,,
527,,,,,,,,
528,,,,,,,,
529,,,,,,,,
530,,,,,,,,
531,,,,,,,,
532,,,,,,,,
533,,,,,,,,
534,,,,,,,,
535,,,,,,,,
536,,,,,,,,
537,,,,,,,,
538,,,,,,,,
539,,,,,,,,
540,,,,,,,,
541,,,,,,,,
542,,,,,,,,
543,,,,,,,,
544,,,,,,,,
545,,,,,,,,
546,,,,,,,,
547,,,,,,,,
548,,,,,,,,
549,,,,,,,,
550,,,,,,,,
551,,,,,,,,
552,,,,,,,,
553,,,,,,,,
554,,,,,,,,
555,,,,,,,,
556,,,,,,,,
557,,,,,,,,
558,,,,,,,,
559,,,,,,,,
560,,,,,,,,
561,,,,,,,,
562,,,,,,,,
563,,,,,,,,
564,,,,,,,,
565,,,,,,,,
566,,,,,,,,
567,,,,,,,,
568,,,,,,,,
569,,,,,,,,
570,,,,,,,,
571,,,,,,,,
572,,,,,,,,
573,,,,,,,,
574,,,,,,,,
575,,,,,,,,
576,,,,,,,,
577,,,,,,,,
578,,,,,,,,
579,,,,,,,,
580,,,,,,,,
581,,,,,,,,
582,,,,,,,,
583,,,,,,,,
584,,,,,,,,
585,,,,,,,,
586,,,,,,,,
587,,,,,,,,
588,,,,,,,,
589,,,,,,,,
590,,,,,,,,
591,,,,,,,,
592,,,,,,,,
593,,,,,,,,
594,,,,,,,,
595,,,,,,,,
596,,,,,,,,
597,,,,,,,,
598,,,,,,,,
599,,,,,,,,
600,,,,,,,,
601,,,,,,,,
602,,,,,,,,
603,,,,,,,,
604,,,,,,,,
605,,,,,,,,
606,,,,,,,,
607,,,,,,,,
608,,,,,,,,
609,,,,,,,,
610,,,,,,,,
611,,,,,,,,
612,,,,,,,,
613,,,,,,,,
614,,,,,,,,
615,,,,,,,,
616,,,,,,,,
617,,,,,,,,
618,,,,,,,,
619,,,,,,,,
620,,,,,,,,
621,,,,,,,,
622,,,,,,,,
623,,,,,,,,
624,,,,,,,,
625,,,,,,,,
626,,,,,,,,
627,,,,,,,,
628,,,,,,,,
629,,,,,,,,
630,,,,,,,,
631,,,,,,,,
632,,,,,,,,
633,,,,,,,,
634,,,,,,,,
635,,,,,,,,
636,,,,,,,,
637,,,,,,,,
638,,,,,,,,
639,,,,,,,,
640,,,,,,,,
641,,,,,,,,
642,,,,,,,,
643,,,,,,,,
644,,,,,,,,
645,,,,,,,,
646,,,,,,,,
647,,,,,,,,
648,,,,,,,,
649,,,,,,,,
650,,,,,,,,
651,,,,,,,,
652,,,,,,,,
653,,,,,,,,
654,,,,,,,,
655,,,,,,,,
656,,,,,,,,
657,,,,,,,,
658,,,,,,,,
659,,,,,,,,
660,,,,,,,,
661,,,,,,,,
662,,,,,,,,
663,,,,,,,,
664,,,,,,,,
665,,,,,,,,
666,,,,,,,,
667,,,,,,,,
668,,,,,,,,
669,,,,,,,,
670,,,,,,,,
671,,,,,,,,
672,,,,,,,,
673,,,,,,,,
674,,,,,,,,
675,,,,,,,,
676,,,,,,,,
677,,,,,,,,
678,,,,,,,,
679,,,,,,,,
680,,,,,,,,
681,,,,,,,,
682,,,,,,,,
683,,,,,,,,
684,,,,,,,,
685,,,,,,,,
686,,,,,,,,
687,,,,,,,,
688,,,,,,,,
689,,,,,,,,
690,,,,,,,,
691,,,,,,,,
692,,,,,,,,
693,,,,,,,,
694,,,,,,,,
695,,,,,,,,
696,,,,,,,,
697,,,,,,,,
698,,,,,,,,
699,,,,,,,,
700,,,,,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,,,,,,,,
904,,,,,,,,
905,,,,,,,,
906,,,,,,,,
907,,,,,,,,
908,,,,,,,,
0,1000000382.0,2019-09-03 11:20:00,West 57th Street,Manhattan,10019.0,Worker was tying rebar on the 99th floor. At coffee time (break time) he walked to 96 floor to get his book bag were he trip.,1.0,0.0
1,1000000383.0,2019-09-03 11:00:00,Hylan Boulevard,Staten Island,10306.0,Worker was injured while fabricating pipe,1.0,0.0
2,1000000385.0,2019-09-10 12:00:00,skillman street,Brooklyn,11205.0,"security guard entered basement unauthorized,as his shanty is on 1st floor and moved a plank that was resting next to stairs, and it fell on his foot",1.0,0.0
3,1000000386.0,2019-09-11 20:20:00,Holly Ave,Queens,11355.0,While climbing ladder foot caught between rungs and slipped down bruising left shin and knee twist,1.0,0.0
4,1000000387.0,2019-09-16 08:30:00,44 DRIVE,Queens,11101.0,ELECTRICIAN WAS LOWERING EQUIPMENT WHEN FINGER GOT CAUGHT BETWEEN EQUIP AND CONCRETE WALL. NO AMBULANCE CALLED. WENT TO MEDIC WHO REFERRED HIM TO OFF-SITE CITY MD FOR FOLLOW UP.,1.0,0.0
5,1000000388.0,2019-09-16 06:40:00,Astoria Blvd,Queens,11369.0,"Leroy Bazelais was pulling a cart loaded with an oxygen and acetylene tank on the west side of the site when he attempted to pull the cart over a curb just right of the vehicle gate. He stated that he lost his grip on the handle and fell backwards when he landed on the ground. He stated that the back of his right hand struck the ground. Leroy stated that he did not trip over anything causing him to fall. Once he fell he stated he sat down for five minutes then attempted to return to work, but had pain and swelling in the right hand. The injury was reported to EW Howell at 7:30",1.0,0.0
6,1000000392.0,2019-09-12 12:00:00,William Street,Manhattan,10038.0,"As reported to Gilbane by Fujitec America Inc, on Thursday, September 12, 2019, Fujitec America Inc.'s foreman Christen Halko injured himself performing his normal work duties at 2:30 PM. Mr. Halko left the site shortly after injuring himself and did not report the incident to any Gilbane Residential Construction employees including the Site Safety Manager also employed by Gilbane. Mr. Halko did not notify any employees from Fujitec on the day of the incident as well. Mr. Halko visited the emergency room on Friday to be evaluated and contacted his supervisors around this time. See below...",1.0,0.0
7,1000000394.0,2019-09-16 18:00:00,Fulton St,Brooklyn,11217.0,"Worker stated he was using his hammer to remove perimeter protection at the elevator lobby shaft. As he hit a plastic post holder boot, with his hammer, to remove it, a piece of material from the boot, or wood post, splintered off and struck the worker causing a 2 puncture wounds to the inside of his left bicep.",1.0,0.0
8,1000000395.0,2019-09-19 08:00:00,Archer Ave,Queens,11435.0,The injured worker accidently cut his left hand while opening up a small box with a utility knife.,1.0,0.0
9,1000000397.0,2019-09-16 02:30:00,East 58th Street,Manhattan,10022.0,worker was sripping a column. Column formwork panel impacted the worker's ribs while removing.,1.0,0.0
10,1000000398.0,2019-09-19 09:50:00,West 16th St,Manhattan,10011.0,Taper was sanding on 5th floor on tapers stilts when he lost his balance and fell approx 4ft to the floor.,1.0,0.0
11,1000000403.0,2019-09-25 15:15:00,West 131,Manhattan,10027.0,Worker was moving a fire hydrant drain base dome adjacent to a container as drain base was being set back down the workers index finger was pinched between the dome and the container. Worker refused medical treatment and will go to his own medical facility himself.,1.0,0.0
12,1000000404.0,2019-09-27 07:15:00,East 57th Street,Manhattan,10022.0,"Electrician was walking and stepped into a small depression in the floor that was approximately 1/4 inch deep. Injured party wanted to walk to a local medical center, his shop steward suggested that he call an ambulance instead of walking. There is no Site Safety Manager on this project.",1.0,0.0
13,1000000405.0,2019-09-28 00:50:00,West 28th Street,Manhattan,10001.0,"Jemco Erectors were installing panel 208 at the 2nd floor ring beam on the East side of the building. During the install and shortly after the crane had already disconnected, the panel broke lose. Thomas Burns, Employed by Jemco, was working on a scissor lift approximately 9 to 10 feet above the ground floor making the connections to panel 208 at the underside of the ring beam. Soon there after, he noticed that the panel was beginning to drop, in fear of being crushed by panel he jumped from the scissor causing injury to the right leg and knee.",1.0,0.0
14,1000000406.0,2019-09-27 11:30:00,Metropolitan Avenue,Brooklyn,11211.0,"WHILE UNLOADING PLASTIC BARRIER FROM TRUCK, IT SLIPPED AND FELL ON WORKER. SHOULDER/NECK INJURED. AMBULANCE CALLED. XRAY AND MRI OK. WORKER FEELING BETTER.",1.0,0.0
15,1000000408.0,2019-09-27 09:45:00,Queens Blvd,Queens,11375.0,"At approximately 9:30 a.m., Daniel Espinoza was in the sub basement when he was transporting rebar to working area when he tripped on wire mesh causing him to fall injuring his left knee cap. I brought him upstairs and iced his knee, he decided to get an x-ray.",1.0,0.0
16,,,,,,,,
17,,,,,,,,
18,,,,,,,,
19,,,,,,,,
20,,,,,,,,
21,,,,,,,,
22,,,,,,,,
23,,,,,,,,
24,,,,,,,,
25,,,,,,,,
26,,,,,,,,
27,,,,,,,,
28,,,,,,,,
29,,,,,,,,
30,,,,,,,,
31,,,,,,,,
32,,,,,,,,
33,,,,,,,,
34,,,,,,,,
35,,,,,,,,
36,,,,,,,,
37,,,,,,,,
38,,,,,,,,
39,,,,,,,,
40,,,,,,,,
41,,,,,,,,
42,,,,,,,,
43,,,,,,,,
44,,,,,,,,
45,,,,,,,,
46,,,,,,,,
47,,,,,,,,
48,,,,,,,,
49,,,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,,,
56,,,,,,,,
57,,,,,,,,
58,,,,,,,,
59,,,,,,,,
60,,,,,,,,
61,,,,,,,,
62,,,,,,,,
63,,,,,,,,
64,,,,,,,,
65,,,,,,,,
66,,,,,,,,
67,,,,,,,,
68,,,,,,,,
69,,,,,,,,
70,,,,,,,,
71,,,,,,,,
72,,,,,,,,
73,,,,,,,,
74,,,,,,,,
75,,,,,,,,
76,,,,,,,,
77,,,,,,,,
78,,,,,,,,
79,,,,,,,,
80,,,,,,,,
81,,,,,,,,
82,,,,,,,,
83,,,,,,,,
84,,,,,,,,
